Filename,Label,Area,No. of peaks,Length
COR_12_40_Hos,0,27657.0,4,54.0
COR_12_40_Hos,0,25977.5,4,57.0
COR_12_40_Hos,0,22462.0,3,66.0
COR_12_40_Hos,0,43800.5,3,69.0
COR_12_40_Hos,0,19359.0,2,83.0
COR_12_40_Hos,0,28527.0,3,88.0
COR_12_40_Hos,0,40122.0,2,93.0
COR_12_40_Hos,0,8653.0,2,105.0
COR_12_40_Hos,0,129551.5,2,119.0
COR_12_40_Hos,0,130888.5,3,123.0
COR_12_40_Hos,0,57136.0,3,127.0
COR_12_40_Hos,0,62035.5,2,133.0
COR_12_40_Hos,0,3090.5,1,159.0
COR_12_40_Hos,0,7590.5,2,164.0
COR_12_40_Hos,0,5174.5,5,173.0
COR_12_40_Hos,0,3397.5,2,192.0
COR_12_40_Hos,0,31704.0,1,214.0
COR_12_40_Hos,0,5840.0,2,224.0
COR_12_40_Hos,0,6540.0,2,228.0
COR_12_40_Hos,0,4018.0,2,232.0
COR_12_40_Hos,0,3130.0,1,241.0
COR_12_40_Hos,0,4203.0,4,267.0
COR_12_40_Hos,0,4587.0,4,268.0
COR_12_40_Hos,0,10279.5,5,272.0
COR_12_40_Hos,1,55871.5,3,276.0
COR_12_40_Hos,0,62948.0,2,280.0
COR_12_40_Hos,0,2055.0,1,300.0
COR_12_40_Hos,0,22188.5,1,344.0
COR_12_40_Hos,0,13287.0,3,352.0
COR_12_40_Hos,0,18733.0,2,356.0
COR_12_40_Hos,0,2209.5,2,373.0
COR_12_40_Hos,0,5574.5,1,423.0
COR_12_41_Hos,0,70605.0,2,44.0
COR_12_41_Hos,0,66510.0,3,47.0
COR_12_41_Hos,0,65777.0,4,50.0
COR_12_41_Hos,0,32419.5,4,52.0
COR_12_41_Hos,0,23022.0,4,55.0
COR_12_41_Hos,0,12425.0,6,63.0
COR_12_41_Hos,0,21370.5,5,66.0
COR_12_41_Hos,0,45600.5,3,69.0
COR_12_41_Hos,0,32212.5,3,76.0
COR_12_41_Hos,0,30747.0,4,83.0
COR_12_41_Hos,0,45885.5,2,92.0
COR_12_41_Hos,0,11346.0,2,105.0
COR_12_41_Hos,0,14472.0,4,111.0
COR_12_41_Hos,0,10114.0,4,113.0
COR_12_41_Hos,0,135783.0,3,121.0
COR_12_41_Hos,0,138177.0,4,123.0
COR_12_41_Hos,0,159209.5,3,127.0
COR_12_41_Hos,0,105006.0,2,133.0
COR_12_41_Hos,0,20210.0,2,141.0
COR_12_41_Hos,0,3941.0,1,155.0
COR_12_41_Hos,0,4982.0,1,164.0
COR_12_41_Hos,1,74124.0,2,280.0
COR_12_42_Hos,1,108485.0,2,257.0
COR_12_43_Hos,1,54833.5,3,284.0
COR_12_44_Hos,1,46941.5,3,276.0
COR_12_44_Hos,1,38364.5,2,288.0
COR_12_45_Hos,1,99505.5,2,276.0
COR_12_46_Hos,1,132869.5,2,272.0
COR_12_47_Hos,1,87276.0,2,268.0
COR_12_48_Hos,1,57284.0,2,300.0
COR_12_48_Hos,1,80480.5,2,304.0
COR_12_49_Hos,1,66813.5,2,253.0
COR_12_50_Hos,1,50629.0,2,272.0
COR_12_50_Hos,1,34409.0,2,300.0
GUI_12_1,1,81275.0,2,249.0
GUI_12_2,1,83248.0,3,260.0
GUI_12_4,1,83786.5,2,240.0
GUI_12_4,1,58598.5,2,264.0
GUI_12_5,1,119018.0,2,268.0
GUI_12_6,1,132858.5,2,252.0
GUI_12_7,1,12901.0,3,299.0
GUI_12_7,1,35630.5,3,337.0
GUI_12_8,1,79353.0,2,312.0
GUI_12_9_Hos,1,115233.0,3,253.0
GUI_12_9_Hos,1,42865.5,2,345.0
GUI_12_10_Hos,1,54178.0,2,324.0
GUI_12_10_Hos,1,79351.0,2,328.0
GUI_12_11_Hos,1,53369.0,2,261.0
GUI_12_11_Hos,1,42105.5,2,276.0
GUI_12_13_Hos,1,17001.5,2,228.0
GUI_12_14_Hos,1,64699.5,2,253.0
GUI_12_14_Hos,1,41357.5,2,304.0
GUI_12_15_Hos,1,71338.0,2,228.0
GUI_12_17_Hos,1,24661.0,2,224.0
GUI_12_18_Hos,1,6561.0,2,288.0
GUI_12_19_Hos,1,8659.0,2,265.0
GUI_12_19_Hos,1,6444.0,2,296.0
GUI_12_20_Hos,1,17792.0,2,304.0
GUI_12_21_Hos,1,146176.5,3,228.0
GUI_12_21_Hos,1,103589.0,2,253.0
GUI_12_22_Hos,1,50719.0,2,304.0
GUI_12_23_Hos,1,17063.0,2,308.0
GUI_12_24_Hos,1,91282.5,2,240.0
GUI_12_25_Hos,1,94255.0,3,253.0
GUI_12_26_Hos,1,65722.0,2,253.0
GUI_12_26_Hos,1,51185.5,3,261.0
GUI_12_27_Hos,1,82516.5,2,249.0
GUI_12_28_Hos,1,78729.5,3,228.0
GUI_12_29_Hos,1,45453.5,2,316.0
GUI_12_30_Hos,1,53423.5,2,257.0
GUI_12_30_Hos,1,48554.0,3,284.0
GUI_12_31_Hos,1,41026.0,2,320.0
GUI_12_33_Hos,1,72204.0,3,240.0
GUI_12_33_Hos,1,30622.0,2,299.0
GUI_12_34_Hos,1,57341.0,2,240.0
GUI_12_34_Hos,1,35737.5,3,316.0
GUI_12_35_Hos,1,64141.0,3,272.0
GUI_12_35_Hos,1,31821.0,2,312.0
GUI_12_36_Hos,1,49614.5,2,257.0
GUI_12_37_Hos,1,123717.0,2,253.0
GUI_12_38_Hos,1,58695.5,2,288.0
GUI_12_38_Hos,1,86167.0,2,292.0
GUI_12_39_Hos,1,55202.5,2,304.0
GUI_12_40_Hos,1,33307.0,2,312.0
GUI_12_40_Hos,1,22746.5,3,337.0
GUI_12_41_Hos,1,73209.5,2,253.0
GUI_12_42_Hos,1,46310.0,2,312.0
GUI_12_43_Hos,1,46112.0,2,299.0
GUI_12_44_Hos,1,30748.5,3,280.0
GUI_12_44_Hos,1,28044.5,2,308.0
GUI_12_45_Hos,1,49881.0,2,253.0
GUI_12_45_Hos,1,22963.5,2,316.0
GUI_12_46_Hos,1,65740.0,2,253.0
GUI_12_46_Hos,1,26650.0,2,316.0
GUI_12_47_Hos,1,49439.5,2,337.0
GUI_12_48_Hos,1,29674.0,2,341.0
GUI_12_49_Hos,1,73398.5,2,288.0
GUI_12_50_Hos,1,50684.5,2,245.0
GUI_12_50_Hos,1,32487.0,2,316.0
GUI_12_51_Hos,1,66627.0,3,228.0
GUI_12_52_Hos,1,31599.5,2,316.0
GUI_12_53_Hos,1,31467.5,2,312.0
STA_12_1,1,72025.5,2,261.0
STA_12_1,1,47450.5,2,288.0
STA_12_2,1,131605.0,2,260.0
STA_12_2,1,204097.5,2,264.0
STA_12_3,1,54194.5,2,288.0
STA_12_3,1,38839.0,2,316.0
STA_12_4,1,145679.5,3,236.0
STA_12_4,1,107342.0,2,268.0
STA_12_5,1,85934.0,2,272.0
STA_12_5,1,93968.0,2,284.0
STA_12_6,1,101115.5,2,292.0
STA_12_6,1,78707.0,2,316.0
STA_12_7,1,53369.5,2,228.0
STA_12_7,1,41250.0,2,241.0
STA_12_8,1,67112.0,2,253.0
STA_12_10,1,69936.0,2,304.0
STA_12_11,1,23584.5,2,260.0
STA_12_11,1,10586.0,2,320.0
STA_12_12,1,71172.0,2,244.0
STA_12_12,1,30149.5,2,299.0
STA_12_13,1,12886.0,2,312.0
STA_12_15,1,42863.5,2,249.0
STA_12_15,1,33578.0,2,276.0
STA_12_17,1,48092.5,2,280.0
STA_12_17,1,22532.5,2,373.0
STA_12_18,1,34136.5,2,299.0
STA_12_18,1,22197.0,2,361.0
STA_12_19,1,15173.5,2,303.0
STA_12_21,1,43168.5,2,252.0
STA_12_22,1,43686.0,2,272.0
STA_12_22,1,34377.0,2,295.0
STA_12_23,1,31057.5,2,276.0
STA_12_25,1,35918.5,2,260.0
STA_12_26,1,39918.5,2,295.0
STA_12_27,1,28038.0,2,345.0
STA_12_27,1,32399.5,3,353.0
STA_12_28,1,69149.0,2,296.0
STA_12_29,1,29666.0,3,280.0
STA_12_29,1,16091.5,3,320.0
STA_12_30,1,23204.0,2,292.0
STA_12_30,1,8420.0,2,316.0
STA_12_31,1,44890.5,2,308.0
STA_12_31,1,62008.0,2,312.0
STA_12_32,1,57851.0,2,324.0
STA_12_32,1,49996.0,2,333.0
STA_12_33,1,59743.5,2,272.0
STA_12_34,1,41369.0,2,288.0
STA_12_34,1,29882.5,2,349.0
STA_12_35,1,15815.0,2,316.0
STA_12_36,1,40318.0,2,252.0
STA_12_36,1,18599.0,2,361.0
STA_12_37,1,99456.0,3,227.0
STA_12_37,1,39032.5,2,312.0
STA_12_38,1,20440.0,3,227.0
STA_12_39,1,66817.0,2,268.0
STA_12_40,1,26315.5,2,329.0
STA_12_40,1,38279.0,2,333.0
STA_12_41,1,27632.0,2,299.0
STA_12_41,1,21988.0,2,345.0
STA_12_42,1,51307.0,2,312.0
STA_12_44,1,37813.0,2,253.0
STA_12_44,1,16288.0,2,312.0
STA_12_45,1,39644.0,2,268.0
STA_12_45,1,25929.5,2,296.0
STA_12_46,1,88002.0,3,227.0
STA_12_46,1,37418.0,2,276.0
STA_12_47,1,26843.5,3,284.0
STA_12_47,1,34052.0,2,299.0
STA_12_48,1,13438.0,2,228.0
STA_12_48,1,14148.5,2,257.0
STA_12_49,1,60530.5,2,320.0
STA_12_50,1,34442.5,2,299.0
STA_12_51,1,19659.5,2,303.0
STA_12_51,1,16161.5,2,316.0
STA_12_52,1,28792.5,2,227.0
STA_12_52,1,5457.5,2,253.0
MAS_12_1_Hos,1,47052.0,2,276.0
MAS_12_1_Hos,1,34014.5,2,316.0
MAS_12_2_Hos,1,81910.0,2,265.0
MAS_12_3_Hos,1,95677.0,3,249.0
MAS_12_4_Hos,1,54739.0,3,284.0
MAS_12_4_Hos,1,36481.5,2,299.0
MAS_12_5_Hos,1,71019.5,2,312.0
MAS_12_6_Hos,1,45487.0,2,268.0
MAS_12_7_Hos,1,33800.5,2,253.0
MAS_12_8_Hos,1,60184.5,2,304.0
MAS_12_9_Hos,1,98637.0,2,236.0
MAS_12_9_Hos,1,72865.5,2,284.0
MAS_12_10_Hos,1,50439.0,2,288.0
MAS_12_10_Hos,1,58802.0,3,304.0
MAS_12_11_Hos,1,72821.0,2,228.0
MAS_12_11_Hos,1,31658.5,2,316.0
MAS_12_12_Hos,1,40615.0,2,300.0
MAS_12_13_Hos,1,40999.0,2,236.0
MAS_12_13_Hos,1,45447.5,2,253.0
MAS_12_14_Hos,1,54944.5,3,261.0
MAS_12_14_Hos,1,34904.5,2,316.0
MAS_12_15_Hos,1,49846.0,3,284.0
MAS_12_15_Hos,1,28960.0,2,308.0
MAS_12_16_Hos,1,50752.5,2,265.0
MAS_12_16_Hos,1,34595.0,2,325.0
MAS_12_18_Hos,1,55925.0,2,261.0
MAS_12_20_Hos,1,100339.5,3,241.0
MAS_12_20_Hos,1,46838.5,2,296.0
MAS_12_21_Hos,1,78519.5,2,312.0
MAS_12_22_Hos,1,117656.5,3,236.0
MAS_12_22_Hos,1,45084.0,2,304.0
MAS_12_23_Hos,1,86965.0,2,236.0
MAS_12_23_Hos,1,68380.5,2,253.0
TWI_12_1_Hos,1,67988.5,2,296.0
TWI_12_1_Hos,1,67344.5,2,308.0
TWI_12_2_Hos,1,71328.0,2,325.0
TWI_12_3_Hos,1,104267.5,2,269.0
TWI_12_4_Hos,1,66628.0,2,296.0
TWI_12_4_Hos,1,71797.5,2,312.0
TWI_12_5_Hos,1,59448.5,2,276.0
TWI_12_5_Hos,1,44432.0,2,300.0
TWI_12_6_Hos,1,76006.0,3,280.0
TWI_12_6_Hos,1,64860.0,2,296.0
TWI_12_7_Hos,1,122128.0,2,296.0
TWI_12_8_Hos,1,143458.5,3,273.0
TWI_12_8_Hos,1,61030.0,2,345.0
TWI_12_10_Hos,1,72166.5,2,292.0
TWI_12_10_Hos,1,48657.0,3,308.0
TWI_12_11_Hos,1,148594.0,2,304.0
TWI_12_12_Hos,1,65778.0,2,304.0
TWI_12_13_Hos,1,91621.5,3,280.0
TWI_12_13_Hos,1,56140.5,2,320.0
TWI_12_14_Hos,1,134764.0,2,276.0
TWI_12_14_Hos,1,109533.0,2,300.0
TWI_12_15_Hos,1,87527.0,2,316.0
TWI_12_16_Hos,1,141848.0,2,257.0
TWI_12_16_Hos,1,114692.0,2,280.0
TWI_12_17_Hos,1,85198.0,2,269.0
TWI_12_17_Hos,1,77114.5,3,280.0
TWI_12_18_Hos,1,133921.0,3,276.0
TWI_12_18_Hos,1,76728.0,2,337.0
TWI_12_19_Hos,1,165874.5,2,253.0
TWI_12_20_Hos,1,97360.0,2,299.0
TWI_12_21_Hos,1,132463.5,2,253.0
TWI_12_21_Hos,1,75835.5,2,304.0
TWI_12_22_Hos,1,90021.5,2,296.0
TWI_12_22_Hos,1,47479.0,2,312.0
TWI_12_23_Hos,1,36821.5,2,296.0
TWI_12_23_Hos,1,18978.0,2,312.0
TWI_12_24_Hos,1,91148.5,2,300.0
TWI_12_25_Hos,1,113288.5,3,249.0
TWI_12_25_Hos,1,93931.0,2,265.0
TWI_12_26_Hos,1,108853.5,2,296.0
TWI_12_27_Hos,1,106263.0,2,253.0
TWI_12_27_Hos,1,117250.0,2,272.0
TWI_12_29_Hos,1,223597.5,2,264.0
TWI_12_30_Hos,1,165590.5,2,241.0
TWI_12_30_Hos,1,66535.0,2,316.0
TWI_12_31_Hos,1,128044.0,3,284.0
TWI_12_31_Hos,1,96292.0,2,296.0
TWI_12_32_Hos,1,119112.5,2,257.0
TWI_12_32_Hos,1,79550.5,2,296.0
TWI_12_33_Hos,1,121617.0,2,300.0
TWI_12_34_Hos,1,127529.0,2,276.0
TWI_12_35_Hos,1,122453.5,3,257.0
TWI_12_35_Hos,1,96426.0,2,288.0
TWI_12_36_Hos,1,161704.5,2,253.0
TWI_12_36_Hos,1,67372.5,2,312.0
TWI_12_37_Hos,1,70811.0,3,284.0
TWI_12_37_Hos,1,57389.0,2,320.0
TWI_12_38_Hos,1,104869.0,2,272.0
TWI_12_39_Hos,1,111693.0,2,257.0
TWI_12_39_Hos,1,68848.0,3,304.0
TWI_12_40_Hos,1,40767.5,2,292.0
TWI_12_40_Hos,1,42280.0,2,304.0
TWI_12_41_Hos,1,96009.5,2,288.0
TWI_12_42_Hos,1,175252.5,2,249.0
TWI_12_46_Hos,1,52964.0,2,216.0
TWI_12_47_Hos,1,112217.5,3,284.0
TWI_12_48_Hos,1,14064.5,2,296.0
TWI_12_48_Hos,1,13131.5,3,331.0
BOH_12_2,1,35732.0,2,268.0
BOH_12_2,1,25596.5,2,325.0
BOH_12_3,1,55540.5,3,284.0
BOH_12_4,1,24272.0,2,253.0
BOH_12_5,1,150604.0,3,240.0
BOH_12_5,1,109371.0,2,268.0
BOH_12_6,1,32064.5,2,264.0
BOH_12_6,1,22073.0,2,337.0
BOH_12_7,1,30752.5,2,276.0
BOH_12_7,1,17547.5,2,337.0
BOH_12_8,1,41892.0,2,312.0
BOH_12_8,1,33777.5,2,324.0
BOH_12_9,1,39577.5,2,257.0
BOH_12_10,1,24190.5,2,280.0
BOH_12_11,1,31193.5,2,299.0
BOH_12_12,1,36916.5,2,244.0
BOH_12_14,1,22445.0,3,284.0
BOH_12_15,1,37753.5,2,288.0
BOH_12_16,1,27898.5,2,288.0
BOH_12_17,1,5870.5,2,272.0
BOH_12_18,1,6440.5,2,304.0
BOH_12_19,1,17278.0,2,328.0
BOH_12_20,1,26811.0,2,257.0
BOH_12_21,1,14401.0,2,244.0
BOH_12_22,1,42562.0,2,256.0
BOH_12_22,1,32254.0,2,292.0
BOH_12_23,1,27511.0,2,295.0
BOH_12_23,1,20601.0,2,341.0
BOH_12_25,1,94069.5,2,245.0
BOH_12_26,1,52714.5,2,276.0
BOH_12_26,1,37079.5,3,324.0
BOH_12_27,1,9299.0,2,256.0
BOH_12_28,1,42957.5,2,253.0
BOH_12_29,1,16712.5,2,291.0
BOH_12_30,1,45940.5,2,257.0
BOH_12_30,1,39907.5,2,268.0
GEN_12_1_Hos,1,25793.5,2,257.0
GEN_12_1_Hos,1,25838.5,2,292.0
GEN_12_2_Hos,1,16995.5,3,277.0
GEN_12_2_Hos,1,21141.5,3,284.0
GEN_12_3_Hos,1,11559.0,2,280.0
GEN_12_4_Hos,1,37459.5,3,284.0
GEN_12_4_Hos,1,33341.0,2,292.0
GEN_12_5_Hos,1,8269.0,2,261.0
GEN_12_7_Hos,1,22760.0,2,304.0
GEN_12_7_Hos,1,22214.0,2,345.0
GEN_12_8_Hos,1,22627.5,2,273.0
GEN_12_8_Hos,1,20873.5,2,337.0
GEN_12_9_Hos,1,23421.5,2,265.0
GEN_12_9_Hos,1,21075.0,2,280.0
GEN_12_10_Hos,1,11223.0,2,257.0
GEN_12_10_Hos,1,20635.5,2,261.0
GEN_12_12_Hos,1,35488.5,2,253.0
GEN_12_12_Hos,1,25340.5,2,345.0
GEN_12_13_Hos,1,6834.0,2,257.0
GEN_12_13_Hos,1,6778.0,2,284.0
GEN_12_14_Hos,1,7231.0,3,284.0
GEN_12_15_Hos,1,39511.0,2,320.0
GEN_12_15_Hos,1,52022.5,2,324.0
GEN_12_16_Hos,1,12070.0,2,261.0
GEN_12_16_Hos,1,10479.5,2,304.0
GEN_12_17_Hos,1,30839.5,2,257.0
GEN_12_17_Hos,1,22318.5,2,345.0
GEN_12_19_Hos,1,8478.0,2,272.0
GEN_12_21_Hos,1,10217.5,2,284.0
GEN_12_21_Hos,1,14196.5,2,292.0
GEN_12_22_Hos,1,18016.0,2,272.0
GEN_12_22_Hos,1,19795.5,2,299.0
GEN_12_23_Hos,1,10005.0,2,280.0
GEN_12_23_Hos,1,10651.5,2,288.0
GEN_12_24_Hos,1,16249.5,2,276.0
GEN_12_24_Hos,1,12934.5,2,308.0
GEN_12_25_Hos,1,24790.0,2,316.0
GEN_12_27_Hos,1,6672.5,2,299.0
GEN_12_27_Hos,1,21819.5,2,304.0
GEN_12_28_Hos,1,36658.0,2,272.0
GEN_12_28_Hos,1,62063.0,2,276.0
GEN_12_29_Hos,1,6005.0,2,257.0
GEN_12_32_Hos,1,9668.5,2,288.0
GEN_12_33_Hos,1,11175.0,2,300.0
GEN_12_33_Hos,1,38037.0,2,304.0
GEN_12_36_Hos,1,20439.5,2,257.0
GEN_12_36_Hos,1,11674.5,2,345.0
GEN_12_37_Hos,1,11703.5,2,232.0
GEN_12_38_Hos,1,20133.5,2,312.0
GEN_12_39_Hos,1,23965.5,2,261.0
GEN_12_40_Hos,1,17493.5,2,253.0
GEN_12_40_Hos,1,29795.0,2,257.0
GEN_12_42_Hos,1,21226.5,2,276.0
GEN_12_42_Hos,1,18709.5,2,303.0
GEN_12_43_Hos,1,8408.5,2,328.0
GEN_12_43_Hos,1,5751.0,2,345.0
GEN_12_44_Hos,1,18839.5,2,296.0
GEN_12_44_Hos,1,16823.5,2,345.0
GEN_12_45_Hos,1,18676.0,2,272.0
GEN_12_45_Hos,1,31342.5,2,276.0
SOR_12_2_Hos,1,10589.0,2,321.0
SOR_12_4_Hos,1,17125.5,2,228.0
SOR_12_4_Hos,1,32027.5,2,232.0
SOR_12_6_Hos,1,5732.0,1,257.0
SOR_12_7_Hos,1,5722.5,2,265.0
SOR_12_8_Hos,1,6463.0,2,288.0
SOR_12_9_Hos,1,3266.0,1,265.0
SOR_12_10_Hos,1,3036.0,2,288.0
SOR_12_12_Hos,1,7970.5,2,261.0
SOR_12_14_Hos,1,23941.5,2,228.0
SOR_12_14_Hos,1,18415.5,2,312.0
SOR_12_15_Hos,1,4090.0,1,265.0
SOR_12_16_Hos,1,5743.5,2,304.0
SOR_12_17_Hos,1,7136.0,2,220.0
SOR_12_21_Hos,1,20506.0,2,232.0
SOR_12_21_Hos,1,15138.0,2,253.0
SOR_12_24_Hos,1,17483.0,2,304.0
SOR_12_24_Hos,1,16199.0,2,312.0
SOR_12_25_Hos,1,51770.0,2,228.0
SOR_12_26_Hos,1,6568.0,2,253.0
SOR_12_28_Hos,1,12108.0,2,292.0
SOR_12_28_Hos,1,11816.5,2,316.0
SOR_12_29_Hos,1,26661.0,2,345.0
SOR_12_30_Hos,1,19320.0,2,329.0
SOR_12_30_Hos,1,22439.5,2,346.0
SOR_12_33_Hos,1,75933.5,3,228.0
SOR_12_33_Hos,1,46913.0,2,264.0
SOR_12_34_Hos,1,29969.0,3,324.0
SOR_12_34_Hos,1,29008.0,2,341.0
ILO_12_1_Hos,1,33755.0,2,253.0
ILO_12_2_Hos,1,75226.0,3,268.0
ILO_12_3_Hos,1,77897.5,2,264.0
ILO_12_4_Hos,1,42253.5,2,312.0
ILO_12_5_Hos,1,68210.5,3,249.0
ILO_12_6_Hos,1,94610.0,3,257.0
ILO_12_7_Hos,1,92503.0,2,299.0
ILO_12_9_Hos,1,85029.5,2,284.0
ILO_12_10_Hos,1,46319.0,2,296.0
ILO_12_10_Hos,1,75260.0,2,299.0
ILO_12_11_Hos,1,31766.0,2,253.0
ILO_12_13_Hos,1,55462.0,2,292.0
ILO_12_14_Hos,1,47888.5,2,292.0
ILO_12_15_Hos,1,78203.5,2,288.0
ILO_12_15_Hos,1,48756.0,2,345.0
ILO_12_16_Hos,1,26363.0,2,284.0
ILO_12_17_Hos,1,26736.5,2,296.0
ILO_12_18_Hos,1,77372.5,2,288.0
ILO_12_18_Hos,1,52593.0,2,341.0
ILO_12_24_Hos,1,28733.0,3,292.0
ILO_12_29_Hos,1,66068.5,2,292.0
ILO_12_29_Hos,1,111181.5,2,296.0
ILO_12_30_Hos,1,56137.5,3,253.0
ILO_12_30_Hos,1,41587.0,2,288.0
ILO_12_31_Hos,1,60787.5,3,236.0
ILO_12_32_Hos,1,85068.5,2,292.0
ILO_12_32_Hos,1,54714.0,2,303.0
ILO_12_33_Hos,1,61731.5,2,284.0
ILO_12_34_Hos,1,139201.5,3,249.0
ILO_12_34_Hos,1,109811.5,3,257.0
ILO_12_35_Hos,1,178136.5,3,249.0
ILO_12_35_Hos,1,78881.0,2,312.0
ILO_12_36_Hos,1,63422.5,2,296.0
ILO_12_37_Hos,1,75837.5,3,253.0
ILO_12_38_Hos,1,31878.5,3,323.0
ILO_12_41_Hos,1,40794.0,2,240.0
ILO_12_41_Hos,1,43147.0,3,260.0
ILO_12_42_Hos,1,67305.5,2,296.0
ILO_12_42_Hos,1,47956.0,2,320.0
ILO_12_43_Hos,1,130341.5,3,256.0
ILO_12_44_Hos,1,96385.0,3,249.0
ILO_12_44_Hos,1,47300.5,2,296.0
ILO_12_45_Hos,1,119875.0,3,227.0
ILO_12_45_Hos,1,61351.5,3,253.0
ILO_12_46_Hos,1,98130.5,3,256.0
ILO_12_46_Hos,1,64946.5,3,288.0
ILO_12_47_Hos,1,84333.5,3,249.0
ILO_12_47_Hos,1,74944.5,2,264.0
ILO_12_48_Hos,1,51736.5,2,244.0
ILO_12_48_Hos,1,55409.5,3,324.0
ILO_12_49_Hos,1,31169.0,2,308.0
ILO_12_49_Hos,1,30689.0,2,328.0
ILO_12_50_Hos,1,49218.5,2,292.0
ILO_12_51_Hos,1,61796.0,3,240.0
ILO_12_52_Hos,1,51827.5,2,316.0
ILO_12_53_Hos,1,65779.0,3,295.0
ILO_12_54_Hos,1,105578.0,3,249.0
ILO_12_54_Hos,1,78894.5,2,272.0
ILO_12_55_Hos,1,23281.5,2,256.0
ILO_12_56_Hos,1,21844.5,3,312.0
CEB_12_1_Hos,1,71925.5,2,299.0
CEB_12_1_Hos,1,51365.0,2,333.0
CEB_12_2_Hos,1,179617.5,2,292.0
CEB_12_3_Hos,1,183114.5,3,249.0
CEB_12_3_Hos,1,107562.0,3,296.0
CEB_12_4_Hos,1,107645.0,2,284.0
CEB_12_4_Hos,1,114334.5,2,304.0
CEB_12_5_Hos,1,112227.0,2,316.0
CEB_12_6_Hos,1,67943.0,2,353.0
CEB_12_7_Hos,1,97433.0,3,272.0
CEB_12_7_Hos,1,98556.0,2,288.0
CEB_12_8_Hos,1,63523.0,3,257.0
CEB_12_8_Hos,1,72536.0,2,276.0
CEB_12_9_Hos,1,144146.0,2,280.0
CEB_12_9_Hos,1,88392.0,2,329.0
CEB_12_10_Hos,1,69135.0,2,296.0
CEB_12_10_Hos,1,51180.0,2,312.0
CEB_12_11_Hos,1,158078.5,3,253.0
CEB_12_12_Hos,1,193192.5,3,249.0
CEB_12_14_Hos,1,116585.5,3,295.0
CEB_12_14_Hos,1,56999.0,2,357.0
CEB_12_15_Hos,1,104389.5,2,268.0
CEB_12_15_Hos,1,46907.5,2,349.0
CEB_12_16_Hos,1,66144.5,2,329.0
CEB_12_16_Hos,1,44895.0,2,345.0
CEB_12_17_Hos,1,155494.5,3,236.0
CEB_12_17_Hos,1,65881.0,2,316.0
CEB_12_18_Hos,1,91990.0,2,292.0
CEB_12_18_Hos,1,80440.5,2,312.0
CEB_12_19_Hos,1,135123.0,3,291.0
CEB_12_19_Hos,1,189640.5,2,295.0
CEB_12_21_Hos,1,110101.0,2,284.0
CEB_12_21_Hos,1,119030.0,3,299.0
CEB_12_22_Hos,1,84201.0,2,320.0
CEB_12_22_Hos,1,65768.5,2,333.0
CEB_12_23_Hos,1,97489.5,2,295.0
CEB_12_23_Hos,1,142007.0,2,299.0
CEB_12_24_Hos,1,30121.5,3,295.0
CEB_12_24_Hos,1,90466.0,2,299.0
CEB_12_25_Hos,1,169871.5,3,249.0
CEB_12_25_Hos,1,87835.5,2,299.0
CEB_12_26_Hos,1,139359.5,4,264.0
CEB_12_26_Hos,1,72796.5,2,312.0
CEB_12_27_Hos,1,83218.0,2,324.0
CEB_12_28_Hos,1,148588.5,3,249.0
CEB_12_28_Hos,1,138038.5,3,264.0
CEB_12_29_Hos,1,140867.0,2,320.0
CEB_12_30_Hos,1,41302.0,3,303.0
CEB_12_30_Hos,1,27083.0,4,312.0
CEB_12_31_Hos,1,129431.5,3,249.0
CEB_12_31_Hos,1,63293.5,2,299.0
CEB_12_32_Hos,1,65629.5,2,300.0
ROM_12_1_Hos,1,28128.0,2,284.0
ROM_12_4_Hos,1,23611.5,2,249.0
ROM_12_5_Hos,1,156437.0,4,236.0
ROM_12_5_Hos,1,30455.5,2,320.0
ROM_12_6_Hos,1,43760.0,2,308.0
ROM_12_9_Hos,1,56821.0,2,292.0
ROM_12_9_Hos,1,34361.0,3,357.0
ROM_12_15_Hos,1,41826.5,2,236.0
ROM_12_33_Hos,1,18843.5,2,260.0
ELN_12_1_Hos,1,57793.0,2,272.0
ELN_12_2_Hos,1,92078.5,4,240.0
ELN_12_3_Hos,1,42420.5,2,239.0
ELN_12_4_Hos,1,49148.5,2,256.0
ELN_12_5_Hos,1,197524.5,3,240.0
ELN_12_5_Hos,1,60115.5,2,320.0
ELN_12_6_Hos,1,68518.0,2,272.0
ELN_12_6_Hos,1,48874.0,2,308.0
ELN_12_8_Hos,1,12934.0,2,272.0
ELN_12_9_Hos,1,74242.5,2,333.0
ELN_12_10_Hos,1,54945.0,2,260.0
ELN_12_11_Hos,1,14163.0,2,288.0
ELN_12_12_Hos,1,3934.5,1,245.0
ELN_12_13_Hos,1,4680.0,2,244.0
ELN_12_14_Hos,1,15605.0,2,267.0
ELN_12_14_Hos,1,16291.0,3,275.0
ELN_12_15_Hos,1,45661.0,3,302.0
ELN_12_16_Hos,1,14611.0,2,268.0
ELN_12_17_Hos,1,15074.0,2,299.0
ELN_12_17_Hos,1,56926.5,2,303.0
ELN_12_19_Hos,1,46827.5,2,353.0
ELN_12_20_Hos,1,53248.0,2,264.0
ELN_12_21_Hos,1,1179.5,1,279.0
ELN_12_25_Hos,1,56243.0,2,288.0
