Filename,Label,Area,No. of peaks,Length
COR_12_8_Hos,0,2268.5,2,422.0
COR_12_9_Hos,0,21193.5,9,44.0
COR_12_9_Hos,0,18675.5,8,47.0
COR_12_9_Hos,0,16352.0,7,49.0
COR_12_9_Hos,0,13744.0,7,51.0
COR_12_9_Hos,0,13630.0,7,54.0
COR_12_9_Hos,0,13748.5,7,57.0
COR_12_9_Hos,0,6700.0,6,62.0
COR_12_9_Hos,0,6330.0,5,70.0
COR_12_9_Hos,0,18835.5,8,84.0
COR_12_9_Hos,0,20107.5,5,89.0
COR_12_9_Hos,0,3586.0,1,105.0
COR_12_9_Hos,0,115758.0,8,119.0
COR_12_9_Hos,0,3109.0,2,134.0
COR_12_9_Hos,0,3899.5,2,163.0
COR_12_9_Hos,0,2683.0,1,192.0
COR_12_9_Hos,0,14391.0,2,214.0
COR_12_9_Hos,0,2468.0,1,224.0
COR_12_9_Hos,0,3919.5,3,240.0
COR_12_9_Hos,0,3476.0,4,261.0
COR_12_9_Hos,0,10179.5,6,265.0
COR_12_9_Hos,1,41516.0,6,269.0
COR_12_9_Hos,0,20212.0,6,278.0
COR_12_9_Hos,0,3205.0,2,304.0
COR_12_9_Hos,0,11406.0,3,308.0
COR_12_9_Hos,1,33290.0,4,312.0
COR_12_9_Hos,0,25502.0,4,316.0
COR_12_9_Hos,0,10043.0,5,355.0
COR_12_9_Hos,0,20442.5,4,422.0
COR_12_10_Hos,0,42088.0,8,44.0
COR_12_10_Hos,0,39100.0,8,47.0
COR_12_10_Hos,0,37057.0,7,49.0
COR_12_10_Hos,0,27073.5,7,51.0
COR_12_10_Hos,0,12211.5,7,53.0
COR_12_10_Hos,0,9380.0,8,57.0
COR_12_10_Hos,0,7290.5,8,65.0
COR_12_10_Hos,0,21031.0,7,69.0
COR_12_10_Hos,0,11369.0,3,84.0
COR_12_10_Hos,0,14146.5,6,90.0
COR_12_10_Hos,0,17387.0,5,93.0
COR_12_10_Hos,0,4822.5,1,105.0
COR_12_10_Hos,0,87471.5,8,121.0
COR_12_10_Hos,0,87511.5,8,123.0
COR_12_10_Hos,0,83456.0,7,127.0
COR_12_10_Hos,0,28378.5,4,133.0
COR_12_10_Hos,0,2722.5,1,163.0
COR_12_10_Hos,0,17192.0,4,214.0
COR_12_10_Hos,0,6986.5,4,241.0
COR_12_10_Hos,1,40594.0,5,245.0
COR_12_10_Hos,0,2075.5,1,265.0
COR_12_10_Hos,0,7355.0,3,269.0
COR_12_10_Hos,1,25807.5,5,272.0
COR_12_10_Hos,0,24434.5,5,277.0
COR_12_10_Hos,0,7197.5,4,280.0
COR_12_10_Hos,0,6526.5,3,354.0
COR_12_10_Hos,0,8413.5,3,394.0
COR_12_11_Hos,0,18975.0,7,45.0
COR_12_11_Hos,0,17271.0,7,46.0
COR_12_11_Hos,0,11489.5,7,51.0
COR_12_11_Hos,0,6213.5,6,55.0
COR_12_11_Hos,0,6523.5,6,57.0
COR_12_11_Hos,0,3719.5,5,69.0
COR_12_11_Hos,0,3296.5,3,84.0
COR_12_11_Hos,0,3183.0,2,105.0
COR_12_11_Hos,0,7712.5,6,111.0
COR_12_11_Hos,0,127423.0,7,116.0
COR_12_11_Hos,0,8906.5,5,127.0
COR_12_11_Hos,0,954.0,1,192.0
COR_12_11_Hos,0,3555.0,2,312.0
COR_12_13_Hos,0,17697.5,8,46.0
COR_12_13_Hos,0,16120.0,8,49.0
COR_12_13_Hos,0,14141.5,7,51.0
COR_12_13_Hos,0,8214.0,7,55.0
COR_12_13_Hos,0,8193.5,8,57.0
COR_12_13_Hos,0,5844.0,4,69.0
COR_12_13_Hos,0,7246.0,2,83.0
COR_12_13_Hos,0,10018.5,7,89.0
COR_12_13_Hos,0,10215.0,7,93.0
COR_12_13_Hos,0,2869.0,2,105.0
COR_12_13_Hos,0,121231.0,8,121.0
COR_12_13_Hos,0,2159.0,2,152.0
COR_12_13_Hos,0,21091.5,4,155.0
COR_12_13_Hos,0,22021.5,6,158.0
COR_12_13_Hos,0,4426.5,4,164.0
COR_12_13_Hos,0,3190.5,2,192.0
COR_12_13_Hos,0,16358.5,2,214.0
COR_12_13_Hos,0,1904.5,1,292.0
COR_12_13_Hos,0,6055.5,3,296.0
COR_12_13_Hos,1,28602.0,5,299.0
COR_12_13_Hos,0,4938.0,3,320.0
COR_12_13_Hos,1,19509.5,4,324.0
COR_12_13_Hos,0,16661.0,3,329.0
COR_12_13_Hos,0,2865.5,3,353.0
COR_12_13_Hos,0,2681.0,3,394.0
COR_12_14_Hos,0,33805.5,7,43.0
COR_12_14_Hos,0,30308.5,8,47.0
COR_12_14_Hos,0,25276.0,9,49.0
COR_12_14_Hos,0,19103.5,8,51.0
COR_12_14_Hos,0,13712.5,8,53.0
COR_12_14_Hos,0,10971.5,8,57.0
COR_12_14_Hos,0,9531.5,5,69.0
COR_12_14_Hos,0,13163.0,3,83.0
COR_12_14_Hos,0,17114.5,6,89.0
COR_12_14_Hos,0,8403.0,2,105.0
COR_12_14_Hos,0,36442.5,8,119.0
COR_12_14_Hos,0,28903.0,7,124.0
COR_12_14_Hos,0,8318.5,6,126.0
COR_12_14_Hos,0,4850.5,3,133.0
COR_12_14_Hos,0,2026.0,2,155.0
COR_12_14_Hos,0,5930.5,4,158.0
COR_12_14_Hos,0,7760.0,4,164.0
COR_12_14_Hos,0,4765.0,3,169.0
COR_12_14_Hos,0,4567.5,3,192.0
COR_12_14_Hos,0,5278.0,2,203.0
COR_12_14_Hos,0,34300.0,4,213.0
COR_12_14_Hos,0,5420.0,2,224.0
COR_12_14_Hos,0,4526.5,4,254.0
COR_12_14_Hos,0,2973.0,2,266.0
COR_12_14_Hos,0,3309.5,3,312.0
COR_12_14_Hos,0,12074.0,4,316.0
COR_12_14_Hos,1,35739.0,5,320.0
COR_12_14_Hos,0,30888.5,5,325.0
COR_12_14_Hos,0,8677.0,4,352.0
COR_12_14_Hos,0,3233.5,3,422.0
COR_12_16_Hos,0,39461.0,8,44.0
COR_12_16_Hos,0,36716.0,7,47.0
COR_12_16_Hos,0,31641.5,9,49.0
COR_12_16_Hos,0,21852.0,8,51.0
COR_12_16_Hos,0,9667.0,8,55.0
COR_12_16_Hos,0,9547.0,8,57.0
COR_12_16_Hos,0,7479.0,8,62.0
COR_12_16_Hos,0,10768.5,8,69.0
COR_12_16_Hos,0,12442.0,7,72.0
COR_12_16_Hos,0,10561.0,3,83.0
COR_12_16_Hos,0,15542.5,8,89.0
COR_12_16_Hos,0,16956.5,9,92.0
COR_12_16_Hos,0,4042.5,1,105.0
COR_12_16_Hos,0,140607.5,8,117.0
COR_12_16_Hos,0,143711.5,9,119.0
COR_12_16_Hos,0,140232.0,9,121.0
COR_12_16_Hos,0,6360.0,7,127.0
COR_12_16_Hos,0,3412.0,1,164.0
COR_12_16_Hos,0,1632.5,1,192.0
COR_12_16_Hos,0,19055.5,4,214.0
COR_12_16_Hos,0,2368.5,1,224.0
COR_12_16_Hos,0,1621.5,1,232.0
COR_12_16_Hos,0,4810.5,4,279.0
COR_12_16_Hos,0,4727.0,4,280.0
COR_12_16_Hos,0,2199.5,1,292.0
COR_12_16_Hos,0,10409.0,3,296.0
COR_12_16_Hos,1,48659.5,5,300.0
COR_12_16_Hos,0,4740.0,4,353.0
COR_12_16_Hos,0,6504.5,6,356.0
COR_12_16_Hos,0,12830.0,4,422.0
COR_12_17_Hos,0,15230.0,7,44.0
COR_12_17_Hos,0,15656.0,7,47.0
COR_12_17_Hos,0,3869.5,3,89.0
COR_12_17_Hos,0,7430.0,4,93.0
COR_12_17_Hos,0,2623.0,3,110.0
COR_12_17_Hos,0,7088.0,6,114.0
COR_12_17_Hos,0,13971.0,7,117.0
COR_12_17_Hos,0,13605.0,6,119.0
COR_12_17_Hos,0,4649.5,1,133.0
COR_12_17_Hos,0,3919.0,1,214.0
COR_12_17_Hos,0,2463.0,1,257.0
COR_12_17_Hos,1,13549.0,3,261.0
COR_12_17_Hos,0,4131.5,2,269.0
COR_12_17_Hos,1,14605.0,3,272.0
COR_12_17_Hos,0,1527.5,2,373.0
COR_12_19_Hos,0,11894.0,8,44.0
COR_12_19_Hos,0,12658.5,7,47.0
COR_12_19_Hos,0,4302.5,3,84.0
COR_12_19_Hos,0,1871.5,1,102.0
COR_12_19_Hos,0,3844.5,4,116.0
COR_12_19_Hos,0,5858.5,6,119.0
COR_12_19_Hos,0,1771.0,1,214.0
COR_12_19_Hos,0,2363.5,1,249.0
COR_12_19_Hos,1,19610.5,2,253.0
COR_12_19_Hos,0,2919.5,1,261.0
COR_12_19_Hos,0,4997.0,2,265.0
COR_12_19_Hos,1,17995.0,4,268.0
COR_12_20_Hos,0,15669.0,9,44.0
COR_12_20_Hos,0,16315.5,7,47.0
COR_12_20_Hos,0,14914.5,8,49.0
COR_12_20_Hos,0,11692.0,8,51.0
COR_12_20_Hos,0,6133.5,8,55.0
COR_12_20_Hos,0,6209.5,8,57.0
COR_12_20_Hos,0,3359.0,1,71.0
COR_12_20_Hos,0,6222.5,2,84.0
COR_12_20_Hos,0,9746.5,5,90.0
COR_12_20_Hos,0,12286.0,5,93.0
COR_12_20_Hos,0,2670.5,1,105.0
COR_12_20_Hos,0,16457.0,3,110.0
COR_12_20_Hos,0,20763.0,7,116.0
COR_12_20_Hos,0,9025.5,6,119.0
COR_12_20_Hos,0,1150.0,1,156.0
COR_12_20_Hos,0,3115.5,2,159.0
COR_12_20_Hos,0,5261.0,3,163.0
COR_12_20_Hos,0,916.5,1,203.0
COR_12_20_Hos,0,8003.0,2,214.0
COR_12_20_Hos,0,1383.5,1,253.0
COR_12_20_Hos,0,5792.5,2,257.0
COR_12_20_Hos,1,32026.0,3,261.0
COR_12_20_Hos,0,29634.0,3,265.0
COR_12_20_Hos,0,8170.5,5,268.0
COR_12_20_Hos,1,30601.0,5,272.0
COR_12_20_Hos,0,1844.5,1,342.0
COR_12_20_Hos,0,2640.5,2,353.0
COR_12_20_Hos,0,3916.0,3,395.0
COR_12_21_Hos,0,29614.0,8,43.0
COR_12_21_Hos,0,26628.0,9,47.0
COR_12_21_Hos,0,25709.0,10,49.0
COR_12_21_Hos,0,21165.5,8,51.0
COR_12_21_Hos,0,12106.5,9,55.0
COR_12_21_Hos,0,11372.0,8,57.0
